OrderID,CustomerID,CustomerName,Age,City,OrderDate,Category,ProductName,Quantity,UnitPrice,PaymentMethod,DeliveryStatus,TotalAmount,Discount,NetAmount
88827c2f-0846-4bf8-a570-bb67953e0588,1dec2035-46d8-41c8-9b0e-8f843c773a51,Ekanta Balay,43,Hyderabad,2025-05-10,Electronics,Quasi Beauty,3,9292.08,UPI,Delivered,27876.24,3799.76,24076.480000000003
988f0b1b-b85f-4b7f-bded-de5536426368,a96f9909-9841-47db-8275-6eb5e20e088a,Warda Tailor,39,Chennai,2025-02-12,Clothing,Ratione Books,2,6966.96,Debit Card,Returned,13933.92,2831.59,11102.33
b3e82aea-9373-4456-9691-b61bcb8163d2,19c988dc-a086-4e05-bc36-842f8440879b,Ria Padmanabhan,20,Mumbai,2024-09-16,Home Appliances,Aspernatur Clothing,3,8736.19,Debit Card,Delivered,26208.57,2599.24,23609.33
07f40b20-7a6a-4143-8e38-5d419e315bee,53ad7c58-1d2b-478d-85b9-b61af9dec5b4,Ekiya Balan,29,Delhi,2024-12-31,Clothing,Minima Electronics,3,7864.1,Net Banking,Cancelled,23592.3,2660.32,20931.98
62e3d202-dbfb-43d2-9304-f7e9d2ad3f14,5fa420b0-9b71-4d51-8a64-3553f08741f5,Dhriti Kapoor,58,Mumbai,2025-02-04,Electronics,Quibusdam Books,5,873.08,Net Banking,Delivered,4365.4,641.04,3724.3599999999997
7f98a036-0c53-4641-9393-c3475fee937d,b3f9f465-ba50-46e4-8f55-9eff89167229,Utkarsh Subramanian,20,Bangalore,2024-12-28,Electronics,Dolore Books,5,592.06,Credit Card,Cancelled,2960.3,564.71,2395.59
5a0fa569-b16c-4579-89e4-4134312c327d,8730a574-6460-4981-8907-b2a0341cc870,Banjeet Bajaj,22,Bangalore,2024-11-16,Electronics,Vitae Electronics,3,8226.62,Net Banking,Delivered,24679.86,5680.34,18999.52
a58e0c07-5b53-49c9-9058-817114b37aec,74efd9c6-a484-4aac-9266-c7cf8f24065d,Yuvraj Parmar,20,Chennai,2025-02-21,Beauty,Voluptates Beauty,2,3924.38,Debit Card,Returned,7848.76,480.55,7368.21
a68dc44d-5fe2-4303-b006-cb9841163259,e0d9a687-e014-447c-a2ca-6a87b33b92a6,Gaurika Sarraf,21,Chennai,2024-10-22,Home Appliances,Ducimus Beauty,3,6050.3,Debit Card,Cancelled,18150.9,2946.17,15204.730000000001
dbf69fd4-b497-4256-9677-b14844b3d988,c6eff15c-ddb7-48c4-98c3-c709ffee035a,Baghyawati Date,24,Hyderabad,2025-06-03,Beauty,Maxime Beauty,5,3375.81,Credit Card,Returned,16879.05,3326.16,13552.89
1582855a-bab5-4b1c-8fd4-414a7a6d3609,6b988361-cb87-43b4-b75a-9486993d6242,Pahal Dara,31,Delhi,2024-08-07,Books,Eligendi Clothing,1,7950.48,Cash on Delivery,Returned,7950.48,747.52,7202.959999999999
8505c421-889f-4260-b1d8-5410ceb48aad,ca851219-9ec1-4042-9b37-257dc40906ab,Raksha Karan,32,Delhi,2025-02-05,Electronics,Exercitationem Beauty,1,6622.43,Debit Card,Delivered,6622.43,795.41,5827.02
79881980-31b7-4c1d-88ea-c7f933c92c50,750f6912-1b3f-4591-b0f3-3e215c8926ef,Jeet Chhabra,45,Mumbai,2024-10-16,Books,Ipsum Home,1,8382.0,Net Banking,In Transit,8382.0,1310.23,7071.77
7d00f7f6-45ad-4310-9b83-e26e38a5718a,ec543338-3808-4935-aa78-65ffd858a327,Krisha Lata,45,Mumbai,2024-11-28,Clothing,Nemo Beauty,1,6980.82,Credit Card,In Transit,6980.82,1663.0,5317.82
f5e81cbf-2b56-45fa-b8ad-3d30b04329f2,37a276f3-0a67-486d-a3ee-e8aa48b26d22,Kala Palan,26,Mumbai,2024-08-09,Home Appliances,Doloribus Electronics,4,8461.76,Cash on Delivery,Delivered,33847.04,2647.58,31199.46
539ac107-73b2-4589-8dc6-343df1cdb1d5,15a24fd6-db8c-4159-9a85-515acf6c7d38,Victor Hayer,41,Chennai,2025-02-15,Clothing,Quia Electronics,4,7846.94,Cash on Delivery,Delivered,31387.76,7601.83,23785.93
6bf426a5-17da-4033-8fae-4e756618df77,293eb26e-82aa-4d2c-85b6-cb87b080b72a,Krishna Kannan,49,Mumbai,2025-01-26,Clothing,Provident Clothing,2,1144.04,Debit Card,Returned,2288.08,340.76,1947.32
2981ff90-519e-4c30-9811-fa6dd13967fc,2315353a-b565-424c-81d2-a43dbb5f84e8,Mohammed Bora,34,Hyderabad,2025-03-12,Home Appliances,Eligendi Home,3,1096.48,Net Banking,Delivered,3289.44,788.06,2501.38
009b0566-7f7f-4d5d-9310-a4f47d14b6bf,7d33bea9-e663-4e3f-a41d-cdf7bd177e2a,Jai Kuruvilla,58,Delhi,2025-03-25,Clothing,Fuga Electronics,4,6158.38,Net Banking,Returned,24633.52,2690.05,21943.47
60750da6-a377-4f0d-9f14-1efa9f375ff7,2c41ec0d-d0bd-46d1-aca5-8d67ba7862b1,Madhav Puri,36,Chennai,2025-04-06,Beauty,Natus Books,1,4782.86,Debit Card,In Transit,4782.86,925.02,3857.8399999999997
28c4febb-ec32-4ec8-b3b0-923d671e5d02,04b3435f-0995-4e65-8937-a9d8ed2f7d34,Ekantika Bhandari,57,Hyderabad,2025-02-03,Home Appliances,Minima Electronics,5,944.12,Credit Card,Delivered,4720.6,1164.16,3556.4400000000005
430dec99-96fa-44a5-9c5c-b066e420c549,37121acc-17b9-4683-a119-5935eeac160b,Ayush Chanda,55,Hyderabad,2025-06-09,Home Appliances,Voluptates Clothing,5,1277.59,Credit Card,Delivered,6387.95,806.76,5581.19
a110d705-1e6e-475f-a30a-887d5bb92c83,75f0cf8c-bf90-4263-ae0e-28718f2d0b96,Upma Karpe,27,Bangalore,2025-05-03,Home Appliances,Labore Electronics,4,7688.95,Cash on Delivery,Delivered,30755.8,4492.74,26263.059999999998
dc0b9218-86e3-407d-93c6-38152239adbe,f79ee9a2-5afd-4c9a-bee6-5874956c70af,Laban Wali,50,Chennai,2024-09-14,Books,Fugiat Home,1,6497.21,Debit Card,Delivered,6497.21,706.75,5790.46
54c821e1-6203-490f-896c-0784dee244c6,2c661b84-30ec-4118-a1e2-7a585bbeae5d,Siya Deep,30,Bangalore,2024-08-22,Books,Iure Home,1,8787.56,Cash on Delivery,In Transit,8787.56,1506.94,7280.619999999999
a31eb38a-1332-4071-b545-4c140e8712da,dc2f1e17-164a-4b20-a431-3abe78df3de6,Xalak Kalla,44,Hyderabad,2025-02-10,Home Appliances,Provident Electronics,5,3773.04,Credit Card,Cancelled,18865.2,1103.39,17761.81
2fa387f5-3e98-4f27-b676-d6f82a07fd61,02f07d67-346e-48e9-9f64-5294a13d4418,Advay Khatri,45,Bangalore,2024-09-07,Electronics,Minima Books,1,7787.77,Debit Card,Delivered,7787.77,1693.78,6093.990000000001
1cafb809-a10c-44b4-bfa9-aad0362484bb,e6c33289-72a6-4629-82b1-5a69746d660a,Siddharth Barman,49,Mumbai,2024-10-05,Books,Quae Clothing,4,9404.4,Credit Card,In Transit,37617.6,4677.4,32940.2
4097af8e-34e9-4d30-a129-c1daad4d6be1,63b3ed98-4015-4b44-a31c-4e658eee895c,Tara Patil,32,Chennai,2025-03-29,Electronics,At Clothing,3,5645.35,Net Banking,Returned,16936.05,1434.15,15501.9
79791cd2-6b8e-4a09-b2a1-9de44bf96654,9fca511a-03a1-4629-9ba7-4b6b1f85562c,Rachita Badami,38,Mumbai,2024-08-01,Beauty,Voluptatum Clothing,2,5557.63,Credit Card,Returned,11115.26,785.62,10329.64
ab4fd405-ee90-45e5-bcbf-ae19493f7718,ab5e575c-b5de-495f-9664-3f8cd0d67423,Advaith Das,45,Hyderabad,2024-07-15,Clothing,Aperiam Electronics,5,729.15,UPI,Returned,3645.75,838.79,2806.96
d7f85144-ef74-4ef7-9278-c126e426a1ac,b98c2051-e93e-4236-adc4-e6fba423169d,Ishani Naik,58,Bangalore,2024-07-03,Books,Suscipit Beauty,4,9681.23,Debit Card,Delivered,38724.92,4816.81,33908.11
bfcbcd9a-1cfc-4bf0-b54e-75b78587eea3,1cfee776-2bee-49e8-b754-6e6d2d6cca51,Jasmit Swamy,34,Chennai,2025-04-14,Clothing,Provident Books,5,288.87,Net Banking,Cancelled,1444.35,93.87,1350.48
dcbd4713-ad6d-4012-b0f9-fe00db3e2a43,49cbdd26-5382-4ca7-930d-16233dda352b,Xalak Warrior,18,Bangalore,2025-02-15,Electronics,Aperiam Beauty,1,6343.19,Net Banking,Delivered,6343.19,439.74,5903.45
44d0cb23-6660-47e4-8e15-9880a117e85f,8a43105b-55e0-4a42-a27e-e87379be0c5b,Dev Chaudhary,32,Chennai,2024-09-15,Electronics,Nesciunt Beauty,3,7972.02,Credit Card,In Transit,23916.06,5562.86,18353.2
2d7e5041-ff1d-4924-8c79-7e8b73e1c563,72ea6474-19e0-4f9a-9368-ee1810d5955a,Kavya Mittal,22,Mumbai,2025-06-14,Clothing,Odio Books,3,5835.21,UPI,In Transit,17505.63,4133.6,13372.03
36ff4e64-39f4-4e39-989c-5ef8d6878d5e,53d039c5-26c9-421c-bedc-1054c0917d6c,Michael Jha,49,Bangalore,2024-12-26,Beauty,Numquam Books,3,3207.86,Debit Card,Delivered,9623.58,1842.92,7780.66
8d310d5d-50a5-46ba-902f-2ddd429650a7,81c569df-da91-42b8-9cdc-4e1763e581c1,Ishani Baral,31,Delhi,2024-12-04,Home Appliances,Fugit Beauty,3,1942.35,Credit Card,In Transit,5827.05,592.42,5234.63
a50b79a8-e0b1-4c2e-bb21-d80a9f6e339f,f82ebf2e-3938-4f47-b368-403db01f8801,Lakshmi Palan,44,Delhi,2024-08-14,Beauty,Eius Books,3,6435.79,Debit Card,In Transit,19307.37,1857.67,17449.699999999997
e653444e-e4d8-4115-a9f9-6cf2173ddf25,c642ddbd-290a-475c-a834-af32d5df71f4,Qadim Oza,37,Bangalore,2025-02-11,Electronics,Assumenda Home,5,5525.91,UPI,Cancelled,27629.55,4865.87,22763.68
aec80253-c16d-4613-ac2f-c53813416ced,eb75b03e-497a-4da2-a94c-c376c7011673,Aradhana Barman,22,Mumbai,2024-07-24,Books,Ea Beauty,3,7417.91,UPI,Returned,22253.73,5063.47,17190.26
8a2923ae-f8d6-4028-bc9a-5c76db189a4d,9085cea3-cd14-4fcb-9cf4-40249b7cf01d,Inaya Raman,29,Bangalore,2025-01-24,Electronics,Laborum Clothing,2,8903.21,Cash on Delivery,In Transit,17806.42,2698.34,15108.079999999998
938b3d17-4000-42cb-abd3-55038b611b80,0ce3e9bc-4f5f-4f24-81cf-2b3d3e48bc14,Rajata Cheema,59,Bangalore,2025-06-09,Home Appliances,Perferendis Electronics,5,957.78,Debit Card,Returned,4788.9,729.85,4059.0499999999997
207b0b1b-fdee-4f2c-87be-4b563c92773b,60f07291-c793-4a5b-a7ca-e8d66d7d5d10,Zashil Sachdeva,35,Chennai,2024-09-20,Beauty,Iure Clothing,1,5188.9,Net Banking,Returned,5188.9,849.52,4339.379999999999
6b8539d1-03aa-446e-8a06-e5d6fe2af7a3,946bdc30-9981-4063-a5bc-bf5f00d6a9a6,Urvashi Dasgupta,37,Chennai,2024-10-22,Clothing,Doloremque Electronics,2,3671.92,Credit Card,Delivered,7343.84,681.66,6662.18
54c3221e-cb5d-4aa6-800c-9db59626d192,8de8b38e-cb19-4f2f-a4be-26275ac5c41c,Jagvi Trivedi,34,Mumbai,2024-10-08,Home Appliances,Distinctio Books,2,8615.35,Cash on Delivery,Delivered,17230.7,3273.87,13956.830000000002
664a863e-9d23-454a-90fb-96faeb29fdda,f866fa04-52f1-4ea5-874b-c641cb355efb,Keya Parsa,22,Chennai,2024-07-01,Books,Nihil Clothing,4,230.62,UPI,Delivered,922.48,207.12,715.36
41c10900-4ea3-4563-8d77-8266118c15ad,c950835d-6e6f-4282-af1a-5465a1150e8c,Naksh Agrawal,48,Mumbai,2025-06-22,Beauty,Laudantium Clothing,2,6268.85,Net Banking,Cancelled,12537.7,2200.05,10337.650000000001
982be810-1b84-4fba-a945-78b030533189,0c1f3acb-8594-462e-abf0-7d8c1e9f97e8,Jai Sandhu,24,Bangalore,2024-09-09,Beauty,Est Clothing,3,2157.11,Net Banking,In Transit,6471.33,1405.57,5065.76
1c05af06-1639-4bce-a7c6-4a7e6231fdfb,103652b8-a7ac-45f9-88aa-0fad0465af3f,Hitesh Trivedi,59,Hyderabad,2024-10-21,Electronics,Quas Books,3,4288.27,Cash on Delivery,In Transit,12864.81,2249.66,10615.15
66d49d26-1489-42f0-9d85-f8955a10128e,87f1a085-669e-4b07-991e-928bd99b15dd,Vyanjana Thaker,50,Hyderabad,2025-06-12,Home Appliances,Voluptate Home,1,5154.55,UPI,Returned,5154.55,1278.03,3876.5200000000004
3bae3674-5e1a-474d-8f81-c2299640fe80,0364c3ce-4681-4364-94cf-4da37b1bb866,Mason Pillay,55,Bangalore,2024-09-15,Home Appliances,Cupiditate Electronics,2,448.41,Credit Card,In Transit,896.82,124.3,772.5200000000001
a2840c18-d78b-48f4-9b73-976ab77a3877,851edae3-ae28-44dd-a3f9-35e02c82f446,Alexander Prasad,34,Delhi,2025-05-21,Home Appliances,Voluptas Home,1,788.1,Net Banking,Delivered,788.1,88.01,700.09
d99f740c-feee-4f41-8191-ea14b6776147,a3e89fe5-9ecf-4d9a-a20d-a066e8cdecf8,Adya Ramesh,29,Bangalore,2025-05-29,Home Appliances,Ad Beauty,3,1104.85,UPI,In Transit,3314.55,540.31,2774.2400000000002
9fda4174-eab3-4546-b5c2-f8c19ce62efc,d4344f77-3319-49a2-a9b4-7eaeb900e174,Reva Bhasin,24,Chennai,2024-09-10,Electronics,Occaecati Electronics,5,308.77,Net Banking,In Transit,1543.85,341.31,1202.54
051fe537-e45a-48dd-8879-05ca071e87e2,bc32041d-27f8-4500-8bef-fc353f5c7ba6,Rushil Singh,25,Delhi,2024-07-07,Beauty,Aut Home,5,2720.4,UPI,Cancelled,13602.0,2720.43,10881.57
fb24afe2-4d4d-4ee3-a149-7a85f5e14d3d,de399361-899c-427e-ac6e-cfebb8c18e51,Tanveer Grewal,39,Chennai,2024-09-24,Electronics,Culpa Books,5,4714.62,Cash on Delivery,Cancelled,23573.1,4207.69,19365.41
e2613ce1-7d34-496d-9f7f-8543141182f4,10b66c29-cd02-49c1-bd7f-aebe605b8569,Hemani Vala,38,Bangalore,2024-08-14,Clothing,Vel Electronics,4,9560.72,Credit Card,In Transit,38242.88,4210.9,34031.979999999996
ef76bacb-95e9-4473-ba3f-34cf6e70ce2c,b8ec7751-02e3-4df6-8664-ebfeb3df4a42,Jeet Deo,45,Delhi,2025-05-04,Beauty,Deserunt Home,3,2325.66,UPI,Cancelled,6976.98,1127.49,5849.49
2434dcda-797e-4760-aeb2-b63c84ca42d4,53433bae-0d9b-452a-9d6c-3cea14760ca6,Nilima Vohra,23,Hyderabad,2024-07-03,Books,Exercitationem Books,1,605.9,Debit Card,Returned,605.9,34.23,571.67
bc5f9a4b-c408-426f-b0ba-cb52e05b1e36,8b24dabe-f994-461e-917b-c463a4dac04b,Harish Pandit,20,Hyderabad,2024-07-09,Beauty,Voluptas Home,1,4093.42,Cash on Delivery,Returned,4093.42,495.3,3598.12
fa24c872-e070-49e3-8f65-0bd997f06cb4,a28617c2-c89e-444a-8a09-19290bf89d47,Kiaan Chadha,29,Bangalore,2025-02-02,Beauty,Nihil Clothing,5,9271.21,Net Banking,Delivered,46356.05,4979.56,41376.490000000005
33df2065-2238-4763-8bc1-b12acdd65b1b,7e38818c-482e-46fe-b20c-89922c74355e,Yoshita Nadig,55,Hyderabad,2024-12-11,Beauty,Amet Books,4,2217.14,Credit Card,Returned,8868.56,977.29,7891.2699999999995
d4749aba-0dd7-4c93-83dd-855b9ad25e95,003e3032-da1f-4705-af55-55267e0ca4c7,Tarak Dada,57,Chennai,2024-12-11,Electronics,Commodi Beauty,1,581.13,Debit Card,Cancelled,581.13,93.21,487.92
1b7c5eae-9f73-486d-8b97-773b15478393,4919baaf-b3ec-43cf-81be-6b2b0b89a3d8,Indira Kota,33,Chennai,2024-07-24,Books,Facere Beauty,1,9841.17,Credit Card,Delivered,9841.17,2338.01,7503.16
dabbcbfc-c9c9-4e86-b5c4-36b331494cd0,22b36cc6-fef8-4147-83b6-64b311212977,Meghana Koshy,22,Delhi,2025-03-09,Clothing,Tempora Beauty,5,6796.06,Net Banking,Delivered,33980.3,6075.06,27905.24
9c8b5f7b-3d5e-4365-98c4-14f892d45c2e,98249030-fc7f-43bf-9666-5fa837fa15a1,Samesh Sood,20,Bangalore,2025-04-11,Home Appliances,Corrupti Books,2,1117.76,Credit Card,Cancelled,2235.52,133.96,2101.56
fb056664-6a32-4522-ac20-77373ffe1397,47fe50bc-0251-40f9-b4d7-000978b3f6b4,Quincy Talwar,24,Chennai,2024-07-26,Books,Neque Beauty,3,9563.39,Cash on Delivery,Returned,28690.17,3668.48,25021.69
b533488d-3a42-440a-b017-48a506e63056,c53a0ba2-3954-4a93-811d-9aff43b14c20,Simon Konda,53,Bangalore,2024-10-30,Electronics,Ad Books,2,3097.55,Net Banking,Returned,6195.1,1075.91,5119.1900000000005
16d7de60-dc69-428f-9420-2274b1732254,dc9ece44-c0ea-4d23-8c76-aec6d081f013,Udant Balay,58,Mumbai,2024-07-08,Beauty,Numquam Beauty,5,2938.99,Cash on Delivery,Returned,14694.95,3610.33,11084.62
cb57d752-2c03-4f6e-aadc-1562a1c0c892,1f65bfc3-9d58-40cf-8b12-2dee7175783a,Michael Mody,41,Mumbai,2024-11-19,Home Appliances,Eaque Clothing,5,387.99,Cash on Delivery,Delivered,1939.95,434.91,1505.04
2bdfed11-0242-447e-bb21-f4e0d5125e4c,3e3c70a5-9516-4027-bc5e-380acca1eeff,Vivaan Sridhar,31,Mumbai,2024-12-24,Books,Et Electronics,2,5542.41,Cash on Delivery,Delivered,11084.82,1676.26,9408.56
02972894-a191-409f-8649-b22e8c600a5b,2243ec7c-2707-4f03-b443-96b4a21c9ccb,Naveen Wali,50,Chennai,2025-03-03,Home Appliances,Non Home,3,7337.01,UPI,Delivered,22011.03,2602.35,19408.68
2df37245-405d-4568-8d65-1b11d7ea694a,a5755e4d-152e-4c49-a53f-db7fcae3dbd4,Timothy Chaudhry,31,Bangalore,2025-03-09,Electronics,Eligendi Beauty,5,1776.52,Net Banking,Delivered,8882.6,971.19,7911.41
a6cd1933-72c7-4bfc-9129-4216f4715a23,2d253bc8-54f3-4988-92c3-2c8d80029ab1,Yug Gade,38,Mumbai,2025-05-06,Beauty,Distinctio Beauty,2,6072.7,Net Banking,Returned,12145.4,1917.58,10227.82
b452fe07-6403-48e9-b933-af498791e6ef,574f863c-553a-4445-8739-744bbabc6702,Jagrati Anand,43,Mumbai,2025-02-16,Home Appliances,Minima Home,1,4490.85,Credit Card,Cancelled,4490.85,724.72,3766.13
c057bb3e-b454-4706-8585-5426810bc1f6,1b5f6e3a-85a8-46d7-9f22-2f50149cda0f,Leena Zachariah,57,Chennai,2025-06-14,Electronics,Veniam Books,5,4597.03,Credit Card,In Transit,22985.15,3191.44,19793.710000000003
8f55571a-854c-4e83-a05a-0f88df357d63,0c8dfdd8-c129-4b5b-a1ce-2956599944e6,Samarth Salvi,42,Mumbai,2024-10-02,Books,Aspernatur Clothing,5,9900.77,Cash on Delivery,Cancelled,49503.85,11308.85,38195.0
a147afd6-ae11-4aac-ba5b-dafaf0baed49,51c83257-6096-4697-813b-f3d1faf00830,Yochana Kade,46,Mumbai,2024-07-30,Books,Itaque Books,5,268.32,Credit Card,Delivered,1341.6,299.84,1041.76
a273e13b-de5d-4a97-a83a-bbfb6bc70ec4,fe792666-9818-4900-b0ad-31325ccb8172,Saumya Sridhar,40,Delhi,2024-12-09,Electronics,Eaque Clothing,3,2569.35,Credit Card,In Transit,7708.05,1381.85,6326.200000000001
b71e02b1-4d5c-47ed-9d8c-74ccb8a0b323,00280895-ae1b-4e4f-8bdd-2c14861181c6,Qarin Behl,35,Bangalore,2025-06-21,Books,Enim Clothing,1,6982.18,Credit Card,Cancelled,6982.18,1320.54,5661.64
b548c316-42d1-4ce0-b618-26d88ae88922,62d00584-80ae-486c-8710-3d8822542cce,Upadhriti Modi,23,Chennai,2025-06-01,Beauty,Sit Beauty,4,2887.83,Cash on Delivery,Returned,11551.32,1646.04,9905.279999999999
513a5590-d6be-4f24-af35-213a304f0bfc,5f96622d-5c4a-4859-a2b0-cbcc708abfd0,Veda Pandya,54,Chennai,2025-05-06,Beauty,Cupiditate Home,4,9152.11,Net Banking,Delivered,36608.44,3200.33,33408.11
0309c52a-57ee-4dee-bad5-10ffbc085c5d,a9cbc1ce-b13a-44f9-a894-3e0fb94d6e12,Gaurangi Ramaswamy,32,Delhi,2025-05-29,Clothing,Iste Books,1,6958.05,Credit Card,Cancelled,6958.05,809.06,6148.99
71c9bebb-29fa-4a15-a73a-645be29ab696,48d7cdc4-809d-4170-ad0a-a971c4a3ac3d,Anamika Nayar,32,Chennai,2024-10-31,Clothing,Quis Home,4,3713.42,Debit Card,Cancelled,14853.68,1450.44,13403.24
9af73d31-c1a4-49d5-8bb4-7d68344fd231,a8647372-bdc1-4700-91b8-fc425afb64c2,Ojasvi Soni,31,Mumbai,2025-01-01,Electronics,Itaque Beauty,3,2148.05,Cash on Delivery,In Transit,6444.15,1146.11,5298.04
f82e13f1-1eca-40df-9436-88612ce9c35d,24178890-3fb6-4b72-9a74-3e28253cb012,Zashil Chahal,33,Delhi,2025-02-19,Home Appliances,Eveniet Electronics,1,1070.92,UPI,Cancelled,1070.92,214.3,856.6200000000001
40e75bb1-d55e-4b90-9217-1b4a91bf7bae,36d3db49-75a2-4ac2-94f6-50eb8460317e,Faris Salvi,28,Delhi,2025-04-27,Beauty,Ab Electronics,4,3360.44,Net Banking,Cancelled,13441.76,1910.46,11531.3
570601b0-ff34-4577-b50b-3e89bb78333c,268da81b-c7b0-4194-b118-202aab40a36c,Neel Kapadia,29,Hyderabad,2024-08-30,Home Appliances,Fugiat Books,5,8230.98,Net Banking,In Transit,41154.9,8279.5,32875.4
5f19189e-bd07-443a-b5df-0d4ad84c519f,b178b2d4-fe4b-45a9-95db-035ff047f1e3,Vidhi Narasimhan,41,Mumbai,2025-03-29,Electronics,Libero Clothing,2,218.9,Cash on Delivery,Returned,437.8,103.29,334.51
727d62ff-c0aa-4fc6-af06-20162fdd73bd,320857b3-b58d-4b6a-95e9-c59677169bdc,Chasmum Cherian,50,Hyderabad,2024-08-02,Books,Accusamus Beauty,3,8689.35,Credit Card,Cancelled,26068.05,2750.8,23317.25
0bb17a71-aa77-4e81-bed9-f4c745f6a32c,6d02ee33-b517-4e2e-afc5-9a6ed4083a81,Aachal Dash,19,Chennai,2024-08-26,Clothing,Quam Books,2,9071.49,Debit Card,Delivered,18142.98,3540.6,14602.38
563aaaa0-a9be-4e66-8cb3-48561ce9753d,76321e21-aa30-4e0e-8f4e-e47c021393c1,Charita Raju,22,Mumbai,2025-06-11,Beauty,Sapiente Electronics,5,8256.49,UPI,In Transit,41282.45,5950.2,35332.25
0f97b053-eca5-460b-9751-7fe421ddf2ea,8c0c120c-1448-497b-aa07-16dba384f140,Ranbir Borah,24,Delhi,2024-07-21,Electronics,Dolore Home,1,407.67,UPI,In Transit,407.67,21.39,386.28000000000003
4aac269a-eb9f-4089-9189-d5d736637a72,eaef88f8-7fb5-4c58-a61a-fc840d8a6035,Bhavya Vora,41,Delhi,2024-12-09,Clothing,Nesciunt Home,1,8992.41,Cash on Delivery,Delivered,8992.41,1570.5,7421.91
0dccbdae-d408-47f1-a19e-18bdf7385e59,1670c70c-2ef5-4995-9192-2c2a41ca5fa4,Thomas Atwal,59,Delhi,2025-03-05,Books,Eius Clothing,4,6069.36,Net Banking,Returned,24277.44,1565.08,22712.36
1bd19377-afbb-4f70-ac7d-9d53b5e5309b,4220a3b6-de8d-423f-b545-64200e8ed40e,Keya Acharya,49,Delhi,2025-06-17,Beauty,Maxime Clothing,1,1581.65,UPI,In Transit,1581.65,255.75,1325.9
0aba9c94-c434-45af-b5a4-82b08bc6d5d1,256af93c-a7bb-4d9b-b164-ad20c35b9af2,Yatin Sarma,51,Delhi,2024-10-21,Home Appliances,Nobis Electronics,5,6596.22,Cash on Delivery,Cancelled,32981.1,7798.96,25182.14
48419054-7532-4595-8600-2e66f53a611a,d229a8fd-ffc0-41c2-b0cf-205d950e9b8e,Anamika Soni,42,Bangalore,2024-08-05,Beauty,Eveniet Electronics,3,5850.91,Credit Card,Cancelled,17552.73,1662.69,15890.039999999999
a743bdb4-d50a-4e94-8b22-d3579dd5ca46,932a1a1c-d423-4d0e-8608-4daebd19299e,Ekani Brar,18,Bangalore,2025-01-31,Home Appliances,Fugiat Home,2,2786.44,Debit Card,Cancelled,5572.88,718.26,4854.62
f7f02d33-ffb8-4502-bb49-4d4ae6a31d50,5a8e3f8b-de95-45d8-8ab6-f4caddb4f3a0,Balendra Kuruvilla,31,Delhi,2024-11-10,Books,Odit Books,4,2192.62,Net Banking,Cancelled,8770.48,1716.79,7053.69
7fa0c344-b895-4a43-8748-2dd831d3b5cd,8c7965f2-6997-41d5-85d8-9bd56c97459e,Ayush Salvi,18,Chennai,2024-08-03,Beauty,Illo Books,5,9773.14,Net Banking,In Transit,48865.7,8086.14,40779.56
01e71925-18d6-4900-b87b-b2f78ef97936,c01bdf8d-9b1c-4e94-a0c9-0ff665fe4b26,Vasudha Bali,35,Delhi,2024-08-12,Home Appliances,Eligendi Home,2,2903.82,Credit Card,Cancelled,5807.64,543.65,5263.990000000001
b07e50fa-11e7-4c92-b329-7e5b5144b279,6affafd9-5621-4822-8d0b-963826fbfc1c,Pranit Nazareth,60,Hyderabad,2025-05-18,Beauty,Officia Books,2,8610.91,Debit Card,Delivered,17221.82,3070.96,14150.86
28b2ddd8-e2d7-4cee-a1c4-93300463f3c3,b7c424e4-0af1-40ef-9441-2b112066323f,Benjamin Narayan,36,Hyderabad,2024-07-14,Beauty,Tempora Clothing,3,2470.43,Cash on Delivery,Delivered,7411.29,612.43,6798.86
045f139f-b784-4718-a7bd-92194bf8002e,89bdb85b-b79e-41f4-84b9-a798ae2caea3,Rohan Nagy,58,Bangalore,2024-08-19,Clothing,Natus Beauty,1,1331.23,Cash on Delivery,Cancelled,1331.23,121.74,1209.49
d648ff82-0a68-4389-b5b7-0c4d24375c0b,bf96a30a-2bfe-4257-837d-c660988929aa,Andrew Das,58,Hyderabad,2025-03-10,Home Appliances,Nulla Clothing,1,9169.43,Net Banking,Cancelled,9169.43,889.97,8279.460000000001
850a1c02-ddd1-4110-970d-4204f9d47540,95183545-003d-4235-9b57-1376f24a4184,Zayyan Solanki,33,Delhi,2024-10-31,Home Appliances,Odio Beauty,5,3082.11,UPI,In Transit,15410.55,3659.74,11750.81
aeb4d211-71a6-4381-b915-dce83ec9d637,420a0e53-c0c5-46db-8b31-45c59555a8ca,Gunbir Doctor,34,Mumbai,2025-03-29,Clothing,Et Clothing,4,8875.44,Cash on Delivery,Cancelled,35501.76,8374.51,27127.25
57703168-77e5-4ffe-be42-ee95bf6fbb4c,006f941f-b92f-4524-88aa-a07d8057434e,Abhimanyu Din,44,Hyderabad,2025-02-12,Home Appliances,Accusamus Clothing,5,5521.4,Net Banking,Cancelled,27607.0,2590.34,25016.66
d84f6a72-4499-46b4-b2ed-7455b54d87ee,22db66b6-11c5-41ed-b17f-91b49b83e764,Bachittar Palan,55,Chennai,2024-07-15,Beauty,Eaque Beauty,1,4803.58,Debit Card,Delivered,4803.58,1181.86,3621.7200000000003
